1333,U Turn,1627,1997,2.863636363636364
1334,The Matchmaker,1629,1997,3.4
1335,The Assignment,1631,1997,3.5
1336,A Smile Like Yours,1632,1997,2.5
1337,Ulee's Gold,1633,1997,3.375
1338,The Ice Storm,1635,1997,3.823529411764706
1339,Stag,1636,1997,1.0
1340,Chasing Amy,1639,1997,3.569230769230769
1341,Def Jam's How to Be a Player,1640,1997,1.0
1342,The Full Monty,1641,1997,3.7734375
1343,Alive and Kicking,1642,1996,2.375
1344,Mrs Brown,1643,1997,4.05
1345,I Know What You Did Last Summer,1644,1997,2.5166666666666666
1346,The Devil's Advocate,1645,1997,3.458333333333333
1347,RocketMan,1646,1997,2.571428571428572
1348,Playing God,1647,1997,2.6666666666666665
1349,The House of Yes,1648,1997,3.1666666666666665
1350,"Fast, Cheap & Out of Control",1649,1997,3.8333333333333335
1351,Year of the Horse,1652,1997,4.0
1352,Gattaca,1653,1997,3.678571428571429
1353,FairyTale: A True Story,1654,1997,3.5
1354,Phantoms,1655,1998,3.5
1355,Wonderland,1657,1997,3.0
1356,A Life Less Ordinary,1658,1997,3.375
1357,Eve's Bayou,1660,1997,3.0
1358,Switchback,1661,1997,3.125
1359,Stripes,1663,1981,3.7
1360,Bean,1665,1997,3.25
1361,Mad City,1667,1997,2.75
1362,One Night Stand,1668,1997,1.8333333333333333
1363,The Tango Lesson,1669,1997,4.0
1364,Welcome to Sarajevo,1670,1997,3.8
1365,Deceiver,1671,1997,3.5
1366,The Rainmaker,1672,1997,3.6666666666666665
1367,Boogie Nights,1673,1997,3.9193548387096775
1368,Witness,1674,1985,4.044642857142857
1369,Starship Troopers,1676,1997,3.0972222222222223
1370,The Joy Luck Club,1678,1993,3.738095238095238
1371,Sliding Doors,1680,1998,3.692307692307693
1372,Mortal Kombat: Annihilation,1681,1997,1.8888888888888888
1373,The Truman Show,1682,1998,3.886861313868613
1374,The Wings of the Dove,1683,1997,3.75
1375,Mrs. Dalloway,1684,1997,3.4
1376,Red Corner,1686,1997,3.6
1377,The Jackal,1687,1997,2.952380952380953
1378,Anastasia,1688,1997,3.6818181818181817
1379,The Man Who Knew Too Little,1689,1997,3.2916666666666665
1380,Alien: Resurrection,1690,1997,3.033333333333333
1381,Alien Escape,1692,1996,5.0
1382,Amistad,1693,1997,3.66
1383,The Apostle,1694,1997,3.8125
1384,Bent,1696,1997,2.0
1385,The Butcher Boy,1699,1997,3.6666666666666665
1386,Deconstructing Harry,1701,1997,3.5
1387,Flubber,1702,1997,2.90625
1388,For Richer or Poorer,1703,1997,2.6
1389,Good Will Hunting,1704,1997,4.140127388535032
1390,Home Alone 3,1707,1997,2.2222222222222223
1391,Midnight in the Garden of Good and Evil,1711,1997,3.375
1392,MouseHunt,1713,1997,2.5
1393,Office Killer,1715,1997,3.0
1394,Scream 2,1717,1997,3.0
1395,The Sweet Hereafter,1719,1997,4.195652173913044
1396,Titanic,1721,1997,3.332317073170732
1397,Tomorrow Never Dies,1722,1997,3.2857142857142856
1398,The Postman,1726,1997,1.9285714285714288
1399,The Horse Whisperer,1727,1998,3.0
1400,The Winter Guest,1728,1997,4.0
1401,Jackie Brown,1729,1997,3.692982456140351
1402,Codebreaker,1729,2011,3.692982456140351
1403,Kundun,1730,1997,3.9
1404,Mr. Magoo,1731,1997,1.0
1405,The Big Lebowski,1732,1998,3.995833333333333
1406,Afterglow,1733,1997,2.0
1407,My Life in Pink,1734,1997,3.8461538461538463
1408,Great Expectations,1735,1998,2.933333333333333
1409,3 Ninjas: High Noon at Mega Mountain,1739,1998,0.75
1410,Firestorm,1744,1998,2.5
1411,Senseless,1746,1998,2.5
1412,Wag the Dog,1747,1997,3.457627118644068
1413,Dark City,1748,1998,3.676470588235294
1414,Star Kid,1750,1997,2.0
1415,Hard Rain,1752,1998,2.9285714285714284
1416,Half Baked,1753,1998,3.0
1417,Fallen,1754,1998,3.807692307692308
1418,Shooting Fish,1755,1997,3.0
1419,The Prophecy II,1756,1998,3.5
1420,Fallen Angels,1757,1995,3.5
1421,Four Days in September,1759,1997,4.5
1422,Spice World,1760,1997,1.807692307692308
1423,Deep Rising,1762,1998,3.125
1424,Music from Another Room,1767,1998,3.0
1425,The Replacement Killers,1769,1998,2.611111111111111
1426,The Night Flier,1771,1997,5.0
1427,Blues Brothers 2000,1772,1998,3.1333333333333333
1428,The Wedding Singer,1777,1998,3.2357142857142858
1429,Sphere,1779,1998,2.736842105263158
1430,Palmetto,1783,1998,2.6666666666666665
1431,As Good as It Gets,1784,1997,3.7222222222222223
1432,King of New York,1785,1990,3.8
1433,Men with Guns,1788,1998,4.25
1434,Twilight,1791,1998,3.25
1435,U.S. Marshals,1792,1998,3.363636363636364
1436,Love and Death on Long Island,1794,1997,3.75
1437,Midaq Alley,1795,1995,4.0
1438,In God's Hands,1796,1998,2.0
1439,Everest,1797,1998,3.8333333333333335
1440,Hush,1798,1998,2.333333333333333
1441,Suicide Kings,1799,1997,3.555555555555556
1442,The Man in the Iron Mask,1801,1998,2.8181818181818183
1443,The Newton Boys,1804,1998,3.0
1444,Wild Things,1805,1998,3.230769230769231
1445,Paulie,1806,1998,1.5
1446,"A Cool, Dry Place",1807,1998,2.25
1447,Fireworks,1809,1997,4.0
1448,Primary Colors,1810,1998,3.533333333333333
1449,Wide Awake,1812,1998,3.0
1450,Two Girls and a Guy,1816,1997,2.5
1451,Storefront Hitchcock,1819,1998,5.0
1452,The Object of My Affection,1821,1998,3.111111111111111
1453,Meet the Deedles,1822,1998,3.0
1454,Homegrown,1824,1998,3.0
1455,Barney's Great Adventure,1826,1998,0.75
1456,The Big One,1827,1997,4.0
1457,Lost in Space,1831,1998,2.1346153846153846
1458,Mercury Rising,1833,1998,2.727272727272727
1459,The Spanish Prisoner,1834,1997,3.9130434782608696
1460,Things to Come,1834,2016,3.9130434782608696
1461,City of Angels,1835,1998,3.391304347826087
1462,The Last Days of Disco,1836,1998,2.888888888888889
1463,The Odd Couple II,1837,1998,2.0
1464,My Giant,1839,1998,2.25
1465,He Got Game,1840,1998,2.875
1466,The Gingerbread Man,1841,1998,3.25
1467,Live Flesh,1844,1997,4.0
1468,Zero Effect,1845,1998,4.125
1469,Nil by Mouth,1846,1997,4.5
1470,The Borrowers,1848,1997,2.7
1471,Love Walked In,1852,1997,3.0
1472,Kissing a Fool,1854,1998,4.0
1473,Krippendorf's Tribe,1855,1998,2.4
1474,Kurt & Courtney,1856,1998,3.3125
1475,Mr. Nice Guy,1858,1997,3.4166666666666665
1476,Taste of Cherry,1859,1997,5.0
1477,Character,1860,1997,4.666666666666667
1478,Junk Mail,1861,1997,2.0
1479,Species II,1862,1998,2.3125
1480,Major League: Back to the Minors,1863,1998,2.2142857142857144
1481,Sour Grapes,1864,1998,3.0
1482,Wild Man Blues,1865,1997,3.1666666666666665
1483,The Big Hit,1866,1998,3.6
1484,"Dancer, Texas Pop. 81",1870,1998,4.0
1485,Les Misérables,1873,1998,3.6538461538461537
1486,Still Breathing,1874,1997,3.0
1487,Clockwatchers,1875,1997,3.0
1488,Deep Impact,1876,1998,3.145833333333333
1489,Woo,1878,1998,3.0
1490,Lawn Dogs,1880,1997,4.0
1491,Quest for Camelot,1881,1998,4.0
1492,Godzilla,1882,1998,2.1785714285714284
1493,Bulworth,1883,1998,3.290322580645161
1494,Fear and Loathing in Las Vegas,1884,1998,3.625
1495,The Opposite of Sex,1885,1998,3.6666666666666665
1496,I Got the Hook Up,1886,1998,1.5
1497,Almost Heroes,1887,1998,2.6666666666666665
1498,Hope Floats,1888,1998,2.933333333333333
1499,Insomnia,1889,1997,3.0
1500,The Ugly,1891,1997,2.0
1501,A Perfect Murder,1892,1998,3.260869565217391
1502,Six Days Seven Nights,1894,1998,2.9130434782608696
1503,Can't Hardly Wait,1895,1998,3.071428571428572
1504,Cousin Bette,1896,1998,3.0
1505,High Art,1897,1998,3.2142857142857144
1506,Children of Heaven,1900,1997,3.7
1507,Dear Jesse,1901,1998,3.0
1508,Dream for an Insomniac,1902,1996,1.0
1509,Hav Plenty,1903,1997,4.5
1510,Henry Fool,1904,1997,3.875
1511,Mulan,1907,1998,3.607142857142857
1512,The X Files,1909,1998,3.223404255319149
1513,I Went Down,1910,1997,4.0
1514,Doctor Dolittle,1911,1998,2.759259259259259
1515,Out of Sight,1912,1998,3.7586206896551726
1516,Jimmy Carr: Being Funny,1912,2011,3.7586206896551726
1517,Picnic at Hanging Rock,1913,1975,3.7857142857142856
1518,Smoke Signals,1914,1998,3.6538461538461537
1519,Buffalo '66,1916,1998,3.678571428571429
1520,Armageddon,1917,1998,3.04424778761062
1521,Lethal Weapon 4,1918,1998,3.0595238095238093
1522,Madeline,1919,1998,4.0
1523,Small Soldiers,1920,1998,2.764705882352941
1524,Pi,1921,1998,3.7375
1525,Whatever,1922,1998,3.6666666666666665
1526,There's Something About Mary,1923,1998,3.5528455284552845
1527,Plan 9 from Outer Space,1924,1959,3.555555555555556
1528,Wings,1925,1927,4.25
1529,The Broadway Melody,1926,1929,2.0
1530,All Quiet on the Western Front,1927,1930,4.285714285714286
1531,Cimarron,1928,1931,3.0
1532,Grand Hotel,1929,1932,2.857142857142857
1533,Mutiny on the Bounty,1931,1935,4.25
1534,The Great Ziegfeld,1932,1936,2.75
1535,The Life of Emile Zola,1933,1937,5.0
1536,You Can't Take It With You,1934,1938,4.166666666666667
1537,How Green Was My Valley,1935,1941,3.875
1538,Mrs. Miniver,1936,1942,4.0
1539,Going My Way,1937,1944,3.5
1540,The Lost Weekend,1938,1945,4.0
1541,The Best Years of Our Lives,1939,1946,4.636363636363637
1542,Gentleman's Agreement,1940,1947,4.071428571428571
1543,Hamlet,1941,1948,4.416666666666667
1544,All the King's Men,1942,1949,4.333333333333333
1545,The Greatest Show on Earth,1943,1952,3.333333333333333
1546,From Here to Eternity,1944,1953,3.925
1547,On the Waterfront,1945,1954,4.448275862068965
1548,Marty,1946,1955,4.208333333333333
1549,West Side Story,1947,1961,3.988888888888889
1550,Tom Jones,1948,1963,4.458333333333333
1551,A Man for All Seasons,1949,1966,3.6
1552,In the Heat of the Night,1950,1967,3.909090909090909
1553,Oliver!,1951,1968,3.571428571428572
1554,Midnight Cowboy,1952,1969,4.064102564102564
1555,The French Connection,1953,1971,4.021739130434782
1556,Rocky,1954,1976,3.789855072463768
1557,Kramer vs. Kramer,1955,1979,3.838709677419355
1558,Ordinary People,1956,1980,3.887096774193549
1559,Chariots of Fire,1957,1981,3.940476190476191
1560,Terms of Endearment,1958,1983,3.8676470588235294
1561,Out of Africa,1959,1985,3.8
1562,The Last Emperor,1960,1987,4.032258064516129
1563,Rain Man,1961,1988,3.966386554621849
1564,Driving Miss Daisy,1962,1989,3.625
1565,Joy Division,1962,2007,3.625
1566,Take the Money and Run,1963,1969,4.15
1567,Klute,1964,1971,3.9
1568,Repo Man,1965,1984,3.6875
1569,Metropolitan,1966,1990,3.583333333333333
1570,Labyrinth,1967,1986,3.625
1571,The Breakfast Club,1968,1985,3.982905982905983
1572,A Nightmare on Elm Street Part 2: Freddy's Revenge,1969,1985,2.6875
1573,A Nightmare on Elm Street 3: Dream Warriors,1970,1987,2.6
1574,A Nightmare on Elm Street 4: The Dream Master,1971,1988,2.6666666666666665
1575,A Nightmare on Elm Street 5: The Dream Child,1972,1989,2.6
1576,Freddy's Dead: The Final Nightmare,1973,1991,2.333333333333333
1577,Friday the 13th,1974,1980,3.088235294117647
1578,NY77: The Coolest Year in Hell,1974,2007,3.088235294117647
1579,Friday the 13th Part 2,1975,1981,1.9444444444444444
1580,Friday the 13th Part III,1976,1982,2.1666666666666665
1581,Friday the 13th: The Final Chapter,1977,1984,1.6666666666666667
1582,Friday the 13th: A New Beginning,1978,1985,2.5
1583,Friday the 13th Part VI: Jason Lives,1979,1986,2.25
1584,Friday the 13th Part VII: The New Blood,1980,1988,3.0
1585,Friday the 13th Part VIII: Jason Takes Manhattan,1981,1989,2.333333333333333
1586,Halloween,1982,1978,3.5384615384615383
1587,Halloween II,1983,1981,3.1875
1588,Halloween III: Season of the Witch,1984,1982,1.875
1589,Halloween 4: The Return of Michael Myers,1985,1988,2.2
1590,Halloween 5: The Revenge of Michael Myers,1986,1989,3.5
1591,Prom Night,1987,1980,2.5
1592,Hello Mary Lou: Prom Night II,1988,1987,3.0
1593,Prom Night III: The Last Kiss,1989,1990,2.0
1594,Prom Night IV: Deliver Us from Evil,1990,1992,3.0
1595,Child's Play,1991,1988,2.95
1596,Child's Play 2,1992,1990,2.0
1597,Child's Play 3,1993,1991,2.0
1598,Poltergeist,1994,1982,3.723684210526316
1599,Poltergeist II: The Other Side,1995,1986,2.375
1600,Poltergeist III,1996,1988,1.75
1601,The Exorcist,1997,1973,3.7265625
1602,Exorcist II: The Heretic,1998,1977,3.5
1603,The Exorcist III,1999,1990,2.6666666666666665
1604,Lethal Weapon,2000,1987,3.588888888888889
1605,Lethal Weapon 2,2001,1989,3.210526315789474
1606,Lethal Weapon 3,2002,1992,2.9743589743589745
1607,Gremlins,2003,1984,3.1702127659574466
1608,Gremlins 2: The New Batch,2004,1990,2.571428571428572
1609,The Goonies,2005,1985,3.676470588235294
1610,The Mask of Zorro,2006,1998,3.4272727272727272
1611,Polish Wedding,2007,1998,2.0
1612,"This World, Then the Fireworks",2008,1997,1.0
1613,Soylent Green,2009,1973,3.4705882352941178
1614,Metropolis,2010,1927,3.980769230769231
1615,Back to the Future Part II,2011,1989,3.47979797979798
1616,Back to the Future Part III,2012,1990,3.265957446808511
1617,The Poseidon Adventure,2013,1972,3.1785714285714284
1618,Freaky Friday,2014,1976,3.1666666666666665
1619,The Absent-Minded Professor,2015,1961,3.263157894736842
1620,The Apple Dumpling Gang Rides Again,2016,1979,2.5
1621,Babes in Toyland,2017,1961,3.142857142857143
1622,Bambi,2018,1942,3.4558823529411766
1623,Seven Samurai,2019,1954,4.277777777777778
1624,Dangerous Liaisons,2020,1988,3.926470588235294
1625,Dune,2021,1984,3.083333333333333
1626,The Last Temptation of Christ,2022,1988,3.423076923076923
1627,The Godfather: Part III,2023,1990,3.4
1628,The Rapture,2024,1991,3.333333333333333
1629,Lolita,2025,1997,2.8846153846153846
1630,Disturbing Behavior,2026,1998,3.2
1631,Jane Austen's Mafia!,2027,1998,2.1875
1632,Saving Private Ryan,2028,1998,3.945026178010471
1633,Billy's Hollywood Screen Kiss,2029,1998,4.2
1634,The Million Dollar Duck,2031,1971,3.25
1635,The Barefoot Executive,2032,1971,3.0
1636,The Black Cauldron,2033,1985,3.0416666666666665
1637,The Black Hole,2034,1979,3.2222222222222223
1638,Blackbeard's Ghost,2035,1968,3.0
1639,Blank Check,2036,1994,2.5
1640,Candleshoe,2037,1977,3.6666666666666665
1641,The Cat from Outer Space,2038,1978,3.5625
1642,Cheetah,2039,1989,3.5
1643,The Computer Wore Tennis Shoes,2040,1969,3.333333333333333
1644,Condorman,2041,1981,3.333333333333333
1645,D2: The Mighty Ducks,2042,1994,2.75
1646,Darby O'Gill and the Little People,2043,1959,3.5625
1647,The Devil and Max Devlin,2044,1981,2.25
1648,A Far Off Place,2045,1993,3.4
1649,Watermark,2045,2013,3.4
1650,Flight of the Navigator,2046,1986,3.823529411764706
1651,The Gnome-Mobile,2047,1967,4.0
1652,The Great Mouse Detective,2048,1986,3.875
1653,The Happiest Millionaire,2049,1967,2.5
1654,Herbie Goes Bananas,2050,1980,2.833333333333333
1655,Herbie Goes To Monte Carlo,2051,1977,3.75
1656,Hocus Pocus,2052,1993,3.2857142857142856
1657,Honey I Blew Up the Kid,2053,1992,2.3529411764705883
1658,"Honey, I Shrunk the Kids",2054,1989,2.7434210526315788
1659,Hot Lead & Cold Feet,2055,1978,4.0
1660,In Search of the Castaways,2056,1962,3.5
1661,The Incredible Journey,2057,1963,3.75
1662,The Negotiator,2058,1998,3.621212121212121
1663,The Parent Trap,2059,1998,3.2222222222222223
1664,BASEketball,2060,1998,3.0416666666666665
1665,The Governess,2062,1998,2.0
1666,Seventh Heaven,2063,1997,1.0
1667,Roger & Me,2064,1989,4.392857142857143
1668,The Purple Rose of Cairo,2065,1985,3.619047619047619
1669,Out of the Past,2066,1947,4.071428571428571
1670,Doctor Zhivago,2067,1965,3.659090909090909
1671,Fanny & Alexander,2068,1982,4.2
1672,The Trip to Bountiful,2069,1985,3.7777777777777777
1673,Tender Mercies,2070,1983,4.038461538461538
1674,And the Band Played On,2071,1993,3.75
1675,The 'Burbs,2072,1989,3.0526315789473686
1676,Fandango,2073,1985,4.0
1677,My Last Year With The Nuns,2073,2014,4.0
1678,My Last Year With The Nuns,2073,2014,4.0
1679,The Night Porter,2074,1974,4.0
1680,Mephisto,2075,1981,3.8333333333333335
1681,Blue Velvet,2076,1986,4.036585365853658
1682,The Journey of Natty Gann,2077,1985,3.333333333333333
1683,The Jungle Book,2078,1967,3.739130434782609
1684,Kidnapped,2079,1960,3.5
1685,Lady and the Tramp,2080,1955,3.686274509803922
1686,The Little Mermaid,2081,1989,3.6794871794871793
1687,The Mighty Ducks,2082,1992,2.727272727272727
1688,The Muppet Christmas Carol,2083,1992,3.642857142857143
1689,Newsies,2084,1992,2.9375
1690,One Hundred and One Dalmatians,2085,1961,3.3780487804878048
1691,One Magic Christmas,2086,1985,5.0
1692,Peter Pan,2087,1953,3.631578947368421
1693,Popeye,2088,1980,2.54
1694,The Rescuers Down Under,2089,1990,3.5416666666666665
1695,The Rescuers,2090,1977,3.678571428571429
1696,Return from Witch Mountain,2091,1978,4.0
1697,The Return of Jafar,2092,1994,2.6923076923076925
1698,Return to Oz,2093,1985,3.555555555555556
1699,The Rocketeer,2094,1991,3.265625
1700,The Shaggy D.A.,2095,1976,2.25
1701,Sleeping Beauty,2096,1959,3.7
1702,Something Wicked This Way Comes,2097,1983,3.75
1703,Son of Flubber,2098,1963,2.0
1704,Song of the South,2099,1946,3.7
1705,Splash,2100,1984,3.1634615384615383
1706,Squanto: A Warrior's Tale,2101,1994,2.5
1707,Steamboat Willie,2102,1928,4.285714285714286
1708,Tall Tale,2103,1995,3.0
1709,Tex,2104,1982,3.6666666666666665
1710,Tron,2105,1982,3.478723404255319
1711,Swing Kids,2106,1993,3.65
1712,Halloween: H20,2107,1998,3.2
1713,L.A. Story,2108,1991,3.692307692307693
1714,The Jerk,2109,1979,3.696078431372549
1715,Dead Men Don't Wear Plaid,2110,1982,3.3666666666666667
1716,The Man with Two Brains,2111,1983,3.3076923076923075
1717,Grand Canyon,2112,1991,3.294117647058824
1718,Graveyard Shift,2113,1990,3.0
1719,The Outsiders,2114,1983,3.652173913043478
1720,Indiana Jones and the Temple of Doom,2115,1984,3.76530612244898
1721,The Lord of the Rings,2116,1978,3.421052631578948
1722,Nineteen Eighty-Four,2117,1984,3.923076923076923
1723,The Dead Zone,2118,1983,3.7
1724,Maximum Overdrive,2119,1986,3.0
1725,Needful Things,2120,1993,3.1666666666666665
1726,Cujo,2121,1983,2.7777777777777777
1727,Chicago Overcoat,2121,2009,2.7777777777777777
1728,Children of the Corn,2122,1984,2.3181818181818183
1729,All Dogs Go to Heaven,2123,1989,3.15
1730,The Addams Family,2124,1991,3.2857142857142856
1731,Ever After: A Cinderella Story,2125,1998,3.75
1732,Snake Eyes,2126,1998,2.8043478260869565
1733,Shock Head Soul,2126,2011,2.8043478260869565
1734,Safe Men,2128,1998,3.0
1735,Atlantic City,2130,1980,4.125
1736,Autumn Sonata,2131,1978,4.5
1737,Who's Afraid of Virginia Woolf?,2132,1966,4.195652173913044
1738,Adventures in Babysitting,2133,1987,3.113636363636364
1739,Weird Science,2134,1985,3.138888888888889
1740,Doctor Dolittle,2135,1967,3.0
1741,The Nutty Professor,2136,1963,2.6944444444444446
1742,Charlotte's Web,2137,1973,3.8
1743,Watership Down,2138,1978,4.0
1744,The Secret of NIMH,2139,1982,3.2222222222222223
1745,The Dark Crystal,2140,1982,3.678571428571429
1746,An American Tail,2141,1986,3.3653846153846154
1747,An American Tail: Fievel Goes West,2142,1991,3.25
1748,Legend,2143,1985,3.3666666666666667
1749,Sixteen Candles,2144,1984,3.8260869565217392
1750,Pretty in Pink,2145,1986,3.380952380952381
1751,St. Elmo's Fire,2146,1985,3.1666666666666665
1752,The Clan of the Cave Bear,2147,1986,1.8
1753,House,2148,1986,3.6666666666666665
1754,House II: The Second Story,2149,1987,2.0
1755,The Gods Must Be Crazy,2150,1980,3.513888888888889
1756,The Gods Must Be Crazy II,2151,1989,3.7
1757,Air Bud: Golden Receiver,2152,1998,2.25
1758,The Avengers,2153,1998,2.1538461538461537
1759,How Stella Got Her Groove Back,2154,1998,2.6666666666666665
1760,Slums of Beverly Hills,2155,1998,3.3
1761,Henry: Portrait of a Serial Killer,2159,1986,3.125
1762,Rosemary's Baby,2160,1968,3.736111111111111
1763,The NeverEnding Story,2161,1984,3.3026315789473686
1764,The Neverending Story II: The Next Chapter,2162,1990,2.6666666666666665
1765,Attack of the Killer Tomatoes!,2163,1978,3.1666666666666665
1766,Surf Nazis Must Die,2164,1987,1.0
1767,Your Friends & Neighbors,2165,1998,3.928571428571429
1768,Return to Paradise,2166,1998,3.6875
1769,Blade,2167,1998,3.310344827586207
1770,Dance with Me,2168,1998,3.375
1771,Dead Man on Campus,2169,1998,2.75
1772,Wrongfully Accused,2170,1998,3.0
1773,Next Stop Wonderland,2171,1998,3.875
1774,The Navigator: A Medieval Odyssey,2173,1988,3.5
1775,Beetlejuice,2174,1988,3.4375
1776,Rope,2176,1948,3.8333333333333335
1777,Family Plot,2177,1976,4.25
1778,Frenzy,2178,1972,3.555555555555556
1779,Torn Curtain,2180,1966,3.5
1780,Marnie,2181,1964,3.6
1781,The Wrong Man,2182,1956,4.0
1782,The Man Who Knew Too Much,2183,1956,3.7222222222222223
1783,The Trouble with Harry,2184,1955,3.6875
1784,Strangers on a Train,2186,1951,4.260869565217392
1785,Stage Fright,2187,1950,4.0
1786,If Cats Disappeared From the World,2187,2016,4.0
1787,54,2188,1998,2.6333333333333333
1788,I Married a Strange Person!,2189,1998,4.0
1789,Why Do Fools Fall In Love,2190,1998,2.0
1790,Keep the Aspidistra Flying,2191,1997,0.5
1791,Willow,2193,1988,3.202380952380953
1792,The Untouchables,2194,1987,3.91025641025641
1793,Dirty Work,2195,1998,2.7857142857142856
1794,Firelight,2197,1997,3.0
1795,Under Capricorn,2200,1949,4.0
1796,The Paradine Case,2201,1947,4.5
1797,Lifeboat,2202,1944,4.363636363636363
1798,Shadow of a Doubt,2203,1943,4.4
1799,Saboteur,2204,1942,4.166666666666667
1800,Mr. & Mrs. Smith,2205,1941,3.5
1801,Suspicion,2206,1941,3.7
1802,Jamaica Inn,2207,1939,4.0
1803,The Lady Vanishes,2208,1938,4.071428571428571
1804,Sabotage,2210,1936,4.0
1805,The Man Who Knew Too Much,2212,1934,4.0
1806,Number Seventeen,2214,1932,3.5
1807,Rich and Strange,2215,1931,4.0
1808,Murder!,2219,1930,4.0
1809,Blackmail,2221,1929,4.0
1810,The Lodger: A Story of the London Fog,2227,1927,4.0
1811,Rounders,2231,1998,3.8472222222222223
1812,Cube,2232,1997,4.119047619047619
1813,Simon Birch,2236,1998,2.5625
1814,Without Limits,2237,1998,2.0
1815,Seven Beauties,2238,1975,3.333333333333333
1816,Swept Away,2239,1974,3.0
1817,My Bodyguard,2240,1980,3.1538461538461537
1818,Class,2241,1983,2.833333333333333
1819,Broadcast News,2243,1987,3.9444444444444446
1820,The Allnighter,2244,1987,3.0
1821,Working Girl,2245,1988,3.56
1822,Stars & Bars,2246,1988,2.0
1823,Married to the Mob,2247,1988,3.40625
1824,Say Anything...,2248,1989,3.9361702127659575
1825,My Blue Heaven,2249,1990,3.4615384615384617
1826,Men Don't Leave,2250,1990,3.2
1827,Hero,2252,1992,3.5384615384615383
1828,Toys,2253,1992,2.75
1829,Choices,2254,1981,3.0
1830,Young Doctors in Love,2255,1982,2.4
1831,Parasite,2256,1982,4.0
1832,No Small Affair,2257,1984,3.5
1833,Blame It on Rio,2259,1984,2.5
1834,Wisdom,2260,1986,2.0
1835,One Crazy Summer,2261,1986,3.75
1836,About Last Night...,2262,1986,2.7058823529411766
1837,The Seventh Sign,2263,1988,3.375
1838,We're No Angels,2264,1989,3.0
1839,Nothing but Trouble,2265,1991,2.0
1840,The Butcher's Wife,2266,1991,2.6666666666666665
1841,Mortal Thoughts,2267,1991,4.5
1842,A Few Good Men,2268,1992,3.861842105263158
1843,Indecent Proposal,2269,1993,2.7
1844,Permanent Midnight,2271,1998,3.625
1845,One True Thing,2272,1998,3.7
1846,Rush Hour,2273,1998,3.558139534883721
1847,Six-String Samurai,2275,1998,3.1666666666666665
1848,A Soldier's Daughter Never Cries,2276,1998,3.0
1849,Ronin,2278,1998,3.5625
1850,Urban Legend,2279,1998,3.409090909090909
1851,Clay Pigeons,2280,1998,3.5
1852,Pecker,2282,1998,3.2857142857142856
1853,The Gift,2282,2014,3.2857142857142856
1854,The Sheltering Sky,2283,1990,4.0
1855,Bandit Queen,2284,1994,5.0
1856,If....,2285,1968,3.333333333333333
1857,The Fiendish Plot of Dr. Fu Manchu,2286,1980,1.6666666666666667
1858,Them!,2287,1954,3.5
1859,The Thing,2288,1982,3.924242424242424
1860,The Player,2289,1992,4.204545454545454
1861,Stardust Memories,2290,1980,3.25
1862,Edward Scissorhands,2291,1990,3.848314606741573
1863,Overnight Delivery,2292,1998,4.0
1864,Antz,2294,1998,3.2735849056603774
1865,The Impostors,2295,1998,4.0
1866,A Night at the Roxbury,2296,1998,2.5625
1867,What Dreams May Come,2297,1998,3.0384615384615383
1868,Twelve in a Box,2297,2007,3.0384615384615383
1869,The Producers,2300,1967,4.212121212121212
1870,If I Had Wings,2300,2013,4.212121212121212
1871,History of the World: Part I,2301,1981,3.6666666666666665
1872,My Cousin Vinny,2302,1992,3.5526315789473686
1873,Nashville,2303,1975,4.023809523809524
1874,Love Is the Devil: Study for a Portrait of Francis Bacon,2304,1998,4.25
1875,Slam,2305,1998,4.5
1876,Holy Man,2306,1998,2.8
1877,One Tough Cop,2307,1998,4.0
1878,The Mighty,2310,1998,4.0
1879,2010,2311,1984,3.333333333333333
1880,Children of a Lesser God,2312,1986,3.733333333333333
1881,The Elephant Man,2313,1980,3.857142857142857
1882,Beloved,2314,1998,3.5
1883,Bride of Chucky,2315,1998,3.0
1884,Practical Magic,2316,1998,2.7857142857142856
1885,Happiness,2318,1998,4.326086956521739
1886,Apt Pupil,2320,1998,2.75
1887,Pleasantville,2321,1998,3.625
1888,Soldier,2322,1998,3.0
1889,The Cruise,2323,1998,2.0
1890,Life Is Beautiful,2324,1997,4.025252525252525
1891,Orgazmo,2325,1997,3.625
1892,Tales from the Darkside: The Movie,2327,1990,3.9
1893,Vampires,2328,1998,3.5
1894,American History X,2329,1998,4.0233644859813085
1895,Hands on a Hard Body: The Documentary,2330,1997,4.666666666666667
1896,Living Out Loud,2331,1998,3.7777777777777777
1897,Gods and Monsters,2333,1998,3.608695652173913
1898,The Siege,2334,1998,3.34375
1899,The Waterboy,2335,1998,3.3076923076923075
1900,Elizabeth,2336,1998,3.7291666666666665
1901,Velvet Goldmine,2337,1998,3.583333333333333
1902,I Still Know What You Did Last Summer,2338,1998,2.5
1903,I'll Be Home for Christmas,2339,1998,3.0
1904,Meet Joe Black,2340,1998,2.9347826086956523
1905,Hard Core Logo,2342,1996,3.0
1906,Runaway Train,2344,1985,4.333333333333333
1907,Desert Bloom,2345,1986,3.75
1908,The Stepford Wives,2346,1975,3.071428571428572
1909,The Pope of Greenwich Village,2347,1984,3.333333333333333
1910,Sid & Nancy,2348,1986,3.4545454545454546
1911,Mona Lisa,2349,1986,3.772727272727273
1912,Max & Leon,2349,2016,3.772727272727273
1913,Heart Condition,2350,1990,3.0
1914,Nights of Cabiria,2351,1957,3.857142857142857
